charging_station_id,location,time_of_day,next_maintenance_days,usage_efficiency,maintenance_needed,fault_probability,charging_sessions,total_energy_delivered_kW,last_maintenance_date,charging_duration_hours,temperature,voltage,current,user_feedback
534,Location A,Evening,273.4,1.0,Battery Check,0.04,4,193.13040716158514,2024-10-27 06:12:31.926507,1.428249045992529,33.5627381901802,336.83097798874905,57.33688467856599,4
535,Location D,Night,74.4,1.0,Connector Cleaning,0.04,4,750.2247632264618,2024-04-11 13:07:31.926507,1.488186707767161,28.781516261755698,241.38135536636898,96.94640252583334,1
536,Location A,Evening,301.3,1.0,Cable Inspection,0.03,3,951.0952015650365,2024-11-24 19:23:31.926507,2.1200872257055465,22.549223513873144,337.29391869999233,17.648882107394414,2
537,Location A,Night,115.4,1.0,Battery Check,0.04,4,440.97139780808686,2024-05-22 12:03:31.926507,1.1909990854562562,16.794902596806715,382.46643994185536,74.21327560916839,5
538,Location C,Night,279.5,1.0,Software Update,0.05,5,784.3791631307496,2024-11-02 14:07:31.926507,1.7073568435240705,29.46187186135377,343.0972078943057,69.93734606447008,3
539,Location C,Night,109.6,1.0,Battery Check,0.06,6,543.3641244331271,2024-05-16 15:21:31.926507,1.3424696707985921,16.45390643848897,284.7317900576144,62.208064535958336,5
540,Location B,Afternoon,327.8,1.0,Cable Inspection,0.08,8,581.3024895565237,2024-12-20 10:54:31.926507,1.897793645751138,34.35190253854806,357.38352312490053,96.40493768677008,3
541,Location D,Evening,213.4,1.0,Software Update,0.04,4,903.9747098030639,2024-08-28 12:23:31.926507,2.097494809118687,17.52432138560328,390.64429153028425,46.70913366945205,2
542,Location C,Night,135.1,1.0,Cable Inspection,0.01,1,643.9566917929096,2024-06-11 08:05:31.926507,1.2878561676231368,19.78440865300897,280.78732308990635,87.3773187484358,3
543,Location A,Morning,291.7,1.0,Software Update,0.07,7,881.5507678765241,2024-11-14 16:03:31.926507,1.6699988685755667,37.60000953828179,329.3510401879921,48.35143277458705,1
544,Location A,Night,345.6,1.0,Software Update,0.06,6,407.4068429883548,2025-01-07 23:00:31.926507,1.6927484698629827,31.13909666763959,342.4109656381007,77.65060158889024,2
545,Location D,Night,293.3,1.0,Battery Check,0.03,3,41.20802354374288,2024-11-16 06:58:31.926507,1.1146897653083463,32.180346693078505,228.14006935932156,30.734632469752082,3
546,Location C,Morning,169.3,1.0,Battery Check,0.03,3,38.18690290163134,2024-07-15 04:52:31.926507,1.8057425931411744,39.41894802339651,281.86066540063257,16.34737419218787,1
547,Location B,Evening,253.4,1.0,Software Update,0.04,4,928.2713053745504,2024-10-07 22:08:31.926507,1.1615675043474851,21.644887943488296,294.43055375749,94.52733962576758,1
548,Location D,Evening,166.4,1.0,Cable Inspection,0.04,4,764.6713246748318,2024-07-12 10:17:31.926507,1.7632346493306021,21.012330908212164,259.5652140662622,65.72994047880024,3
549,Location B,Evening,329.4,1.0,Software Update,0.04,4,305.47824360212337,2024-12-22 01:12:31.926507,1.6368041459826583,34.51342338029366,346.1180882665179,91.60409543369944,1
550,Location C,Night,188.3,1.0,Battery Check,0.03,3,529.8523082676489,2024-08-03 00:24:31.926507,1.662026418250455,15.833467907346849,324.1053227809674,85.76633987672463,1
551,Location D,Morning,149.4,1.0,Battery Check,0.04,4,809.0635596600225,2024-06-25 04:25:31.926507,2.3991923846364163,38.05373563680087,399.8859124945472,66.81248558493334,5
552,Location D,Morning,221.7,1.0,Connector Cleaning,0.07,7,503.73167289881707,2024-09-05 01:10:31.926507,1.926620630846069,21.463646981404427,399.5490943162608,31.575675790176344,1
553,Location D,Afternoon,123.2,1.0,Cable Inspection,0.02,2,826.1905734663447,2024-05-30 17:26:31.926507,0.5546563562107628,35.173295405899026,246.72654605578393,71.5534883597256,3
554,Location C,Morning,296.4,1.0,Software Update,0.04,4,622.7484140694236,2024-11-19 16:39:31.926507,1.6222690134045274,27.808277431940787,269.5791690152315,35.412108261537995,4
555,Location D,Evening,207.5,1.0,Connector Cleaning,0.05,5,550.648229927903,2024-08-22 18:49:31.926507,1.7663305627549741,33.95658427954156,371.56347315021225,76.35201487821654,1
556,Location A,Morning,358.3,1.0,Connector Cleaning,0.03,3,879.9456782575285,2025-01-20 10:40:31.926507,1.1802225389293584,27.06474406209996,230.35900878439423,65.66042075062316,3
557,Location C,Afternoon,288.7,1.0,Connector Cleaning,0.07,7,640.4320458056778,2024-11-11 22:25:31.926507,2.2164769790194376,34.962090710692664,339.50768373547373,65.20003471673587,3
558,Location C,Afternoon,327.4,1.0,Cable Inspection,0.04,4,100.53921926008925,2024-12-20 11:59:31.926507,2.265373568205638,15.289217098832397,263.1901841310978,46.87428980128569,1
559,Location A,Afternoon,246.0,1.0,Connector Cleaning,0.0,0,349.6569021972257,2024-09-30 17:23:31.926507,1.3373979726399907,29.30293269205332,210.03086910427695,34.536613521518305,2
560,Location A,Afternoon,27.5,1.0,Connector Cleaning,0.05,5,751.7856396657666,2024-02-24 02:08:31.926507,1.321021012647844,29.550196504986374,310.5279440060808,29.609296169257664,5
561,Location B,Morning,92.2,1.0,Software Update,0.02,2,451.211028103874,2024-04-29 10:53:31.926507,1.6951332483593229,25.759343948924,395.42490103084737,20.6849221653162,4
562,Location C,Evening,240.2,1.0,Cable Inspection,0.02,2,826.8528243241846,2024-09-24 07:32:31.926507,1.8382664582113173,18.136058012059284,315.8383068182148,86.2536703698171,5
563,Location A,Evening,29.5,1.0,Battery Check,0.05,5,292.39860137719165,2024-02-26 09:16:31.926507,1.5194975510208093,35.02482109815557,226.90708519730273,10.267959999364543,2
564,Location D,Afternoon,95.2,1.0,Connector Cleaning,0.02,2,879.9894709973149,2024-05-02 08:01:31.926507,1.3454852208599632,21.74649789948114,398.2782625877633,45.7884564460634,5
565,Location C,Morning,277.6,1.0,Connector Cleaning,0.06,6,553.2261373709782,2024-10-31 22:07:31.926507,1.8686914253589622,18.94169487025804,261.39426239193983,46.05339920959667,5
566,Location C,Night,140.5,1.0,Connector Cleaning,0.05,5,583.754714850466,2024-06-16 10:21:31.926507,1.5670687843556843,15.442635076576735,363.3020187330453,88.12861522588723,2
567,Location B,Evening,179.4,1.0,Connector Cleaning,0.04,4,162.22075994851227,2024-07-25 19:23:31.926507,1.0130431590700926,31.7746250194797,331.90693243917445,62.303588487849034,4
568,Location A,Afternoon,112.5,1.0,Connector Cleaning,0.05,5,578.9156131001836,2024-05-19 11:54:31.926507,1.7861580095745409,35.843181249087145,269.15634355273426,11.669675990059611,1
569,Location A,Night,22.3,1.0,Battery Check,0.03,3,755.2760104790567,2024-02-19 10:37:31.926507,1.06474705960508,23.55826264675714,374.86373019068276,24.03925211717762,4
570,Location C,Afternoon,185.8,1.0,Connector Cleaning,0.08,8,258.09471920722586,2024-07-31 06:15:31.926507,1.217948940454828,39.14311089928346,340.56199263579924,86.16084002879104,4
571,Location D,Morning,77.4,1.0,Connector Cleaning,0.04,4,763.1674956887741,2024-04-14 03:43:31.926507,2.154212764282685,37.24209132333159,359.0939427006783,87.07016180257965,4
572,Location A,Evening,263.4,1.0,Battery Check,0.04,4,80.92005256842333,2024-10-17 23:37:31.926507,0.9419528680931591,22.069668990582763,387.2601070304073,19.31713255299158,2
573,Location D,Night,167.7,1.0,Connector Cleaning,0.07,7,48.4007967155093,2024-07-13 02:21:31.926507,1.414008299549915,39.865351352045835,274.96673927906437,69.32659891944391,2
574,Location B,Morning,75.6,1.0,Software Update,0.06,6,532.1887095486153,2024-04-12 13:26:31.926507,1.1151592549268945,32.524126811528134,383.8503472363311,40.00650531258813,2
575,Location B,Afternoon,260.5,1.0,Software Update,0.05,5,317.1834014697913,2024-10-14 13:45:31.926507,0.8966124549961801,21.148542537198256,274.02110603537636,57.989091933794455,1
576,Location A,Morning,310.4,1.0,Software Update,0.04,4,170.38311990106982,2024-12-03 13:18:31.926507,2.360648856883726,24.255110786575163,259.086104671491,82.97350192546052,2
577,Location D,Evening,267.6,1.0,Software Update,0.06,6,588.9549518516934,2024-10-21 03:48:31.926507,1.771524187491586,24.257097905566866,333.67839324900103,47.835048712827835,2
578,Location D,Morning,84.5,1.0,Connector Cleaning,0.05,5,436.6321403435818,2024-04-21 01:10:31.926507,0.8945968611736933,18.899859181585747,347.7687668755216,97.95692849573969,1
579,Location B,Morning,34.5,1.0,Battery Check,0.05,5,73.06098545453673,2024-03-02 17:47:31.926507,0.7036366015364313,19.987900626117376,215.91335282930032,14.731204515982578,5
580,Location D,Afternoon,276.2,1.0,Connector Cleaning,0.02,2,142.01671798901566,2024-10-30 23:04:31.926507,1.541827168908153,28.337818484261312,397.78128723533814,39.968438771556876,4
581,Location C,Night,359.6,1.0,Battery Check,0.06,6,14.407272511602997,2025-01-21 09:34:31.926507,2.0154871715370133,34.17590019341576,293.52967489238176,33.93663677532244,2
582,Location C,Morning,360.7,1.0,Battery Check,0.07,7,679.8229944432892,2025-01-22 19:14:31.926507,1.903963013812058,25.85093596935732,286.1779649703001,96.49357351886897,4
583,Location D,Afternoon,322.9,1.0,Battery Check,0.09,9,496.3396724410899,2024-12-15 01:03:31.926507,1.5980269358764332,31.086109607718484,248.21531596917092,42.38975647036061,2
584,Location C,Evening,335.6,1.0,Connector Cleaning,0.06,6,337.29441925212797,2024-12-28 07:05:31.926507,1.0786406085657627,15.92792366986971,226.80718578792715,28.548745487515717,1
585,Location B,Evening,97.2,1.0,Connector Cleaning,0.02,2,340.2093150314537,2024-05-04 20:08:31.926507,1.3603945936741562,17.75397764630496,367.2219657181,96.14711825519464,1
586,Location B,Morning,188.3,1.0,Cable Inspection,0.03,3,28.155813849510757,2024-08-03 17:43:31.926507,1.72692454162536,20.59371559945339,206.92770421605186,83.00160826657556,5
587,Location C,Morning,116.5,1.0,Cable Inspection,0.05,5,836.3451311608158,2024-05-23 08:49:31.926507,0.7835359799218703,28.60657143790376,387.78392225355424,37.67131538561772,5
588,Location C,Night,330.6,1.0,Connector Cleaning,0.06,6,403.9346678241717,2024-12-23 05:26:31.926507,2.6412869912873522,18.599546177443944,287.6015632331965,54.881480298408775,5
589,Location A,Morning,306.4,1.0,Software Update,0.04,4,640.1205325524502,2024-11-29 17:37:31.926507,1.1386841032457666,32.94870455138823,356.2917419740451,89.62595774684745,3
590,Location A,Evening,166.4,1.0,Software Update,0.04,4,674.6670701939511,2024-07-12 18:46:31.926507,0.8816601162474744,38.68257778779069,253.16027275357268,57.691011189984906,2
591,Location D,Night,298.4,1.0,Cable Inspection,0.04,4,507.3652637209266,2024-11-21 11:12:31.926507,2.507406149051546,27.165811555716946,252.45760974429527,56.472007031811984,4
592,Location C,Afternoon,10.3,1.0,Software Update,0.03,3,63.89130112507418,2024-02-07 03:39:31.926507,1.0661827307071055,24.50145162273503,280.39745505961525,51.587852876313725,4
593,Location D,Morning,4.9,1.0,Software Update,0.09,9,901.5327797433672,2024-02-01 23:45:31.926507,1.7204059316961011,18.105677498883527,287.78763286214576,91.56055055597581,4
594,Location D,Night,236.9,1.0,Cable Inspection,0.09,9,856.5895001624913,2024-09-20 19:17:31.926507,0.5,30.70473647114193,266.6288931488638,20.93582034600331,5
595,Location D,Evening,215.6,1.0,Software Update,0.06,6,334.65419547784273,2024-08-30 18:34:31.926507,1.571864826198796,34.58422255902012,293.44042893212264,78.08349905830538,2
596,Location B,Afternoon,305.7,1.0,Battery Check,0.07,7,19.170227933800227,2024-11-28 18:01:31.926507,1.901113915776125,28.841407749796563,278.2122523567715,88.24397294346711,1
597,Location C,Evening,169.3,1.0,Connector Cleaning,0.03,3,472.62697465354506,2024-07-15 09:54:31.926507,0.8925136878292056,19.80188920671724,273.82973970810093,57.19960658360351,1
598,Location D,Afternoon,172.4,1.0,Connector Cleaning,0.04,4,402.4430732714224,2024-07-18 20:50:31.926507,1.1170176678310892,18.834255407610662,211.89849589093248,23.643199136506965,2
599,Location C,Morning,247.8,1.0,Cable Inspection,0.08,8,911.8352861035951,2024-10-01 22:07:31.926507,1.254151763003319,37.3447781611619,237.92755175185084,85.85042647568369,3
600,Location D,Afternoon,171.3,1.0,Software Update,0.03,3,603.5520874087983,2024-07-17 08:51:31.926507,1.5631457890407496,33.428497481336535,309.057814950982,71.47794649503957,4
601,Location B,Morning,364.2,1.0,Connector Cleaning,0.02,2,479.65401689530466,2025-01-26 03:12:31.926507,2.270763960966044,22.21030447246207,361.25450073725415,40.06642868290005,4
602,Location A,Afternoon,152.4,1.0,Cable Inspection,0.04,4,219.82697419585006,2024-06-28 15:01:31.926507,1.1116069744014352,17.415806713522812,230.92312623522074,59.31731667924252,5
603,Location C,Morning,279.1,1.0,Cable Inspection,0.11,11,847.6221744777796,2024-11-01 08:44:31.926507,1.7147765055583315,20.739155763628183,202.0148865289635,20.688147351536127,3
604,Location B,Evening,165.0,1.0,Cable Inspection,0.1,10,645.3703885519361,2024-07-10 15:34:31.926507,1.3685178171254453,24.271949955296975,263.0461979323223,67.84563720482558,1
605,Location C,Morning,160.4,1.0,Cable Inspection,0.04,4,970.5383365056424,2024-07-06 18:33:31.926507,1.7067373604021654,28.798776107827642,241.21069871252382,24.926985038614337,3
606,Location B,Night,21.7,1.0,Connector Cleaning,0.07,7,998.9287022816974,2024-02-18 12:36:31.926507,1.1656958070312253,30.57455456087547,272.548730106467,72.31890441548887,1
607,Location D,Morning,210.7,1.0,Software Update,0.07,7,937.9779407904165,2024-08-25 10:45:31.926507,0.6996854649060079,35.01029682521554,236.42705724160425,26.65910162043742,2
608,Location D,Morning,8.4,1.0,Software Update,0.04,4,50.838319518007225,2024-02-05 19:50:31.926507,1.630658733582437,15.47085476511312,305.83316750806654,88.72256229211757,2
609,Location A,Evening,172.8,1.0,Software Update,0.08,8,702.4247078379314,2024-07-18 09:21:31.926507,1.661195066211918,18.665730467342808,208.43753166082072,30.980210856775603,2
610,Location C,Night,350.2,1.0,Battery Check,0.02,2,401.8865732524241,2025-01-12 21:03:31.926507,1.1915451357656466,38.398684549646994,290.0180184488528,72.44800696127187,1
611,Location A,Afternoon,276.6,1.0,Connector Cleaning,0.06,6,249.61546237587908,2024-10-30 19:36:31.926507,1.564195454773865,26.59702105172542,388.0270878889278,61.35025975131601,2
612,Location B,Afternoon,115.4,1.0,Battery Check,0.04,4,535.8946589564118,2024-05-22 19:10:31.926507,1.9399495699071054,27.156369677615885,219.02484664896417,95.99657371076893,4
613,Location B,Afternoon,234.6,1.0,Cable Inspection,0.06,6,427.9159114787717,2024-09-18 16:44:31.926507,1.9034816633133909,33.270055453370944,322.3000959075331,37.06572825409437,3
614,Location C,Afternoon,244.5,1.0,Connector Cleaning,0.05,5,436.72137740172616,2024-09-28 14:14:31.926507,1.2978841215254098,23.62732480406573,390.50786060723186,46.595803324149635,3
615,Location D,Night,79.4,1.0,Connector Cleaning,0.04,4,129.99999870462216,2024-04-16 13:13:31.926507,1.0722796705853042,32.33525369050545,267.4605629415222,42.60019114372706,2
616,Location A,Night,342.4,1.0,Software Update,0.04,4,875.2220156976219,2025-01-04 09:28:31.926507,1.8642212461092535,34.427766644234765,264.9553243646786,52.66003015034673,5
617,Location C,Morning,361.4,1.0,Connector Cleaning,0.04,4,898.6968592189387,2025-01-23 22:38:31.926507,1.3654484209995117,17.160169913852048,280.90355144524256,39.30437335648108,1
618,Location C,Night,21.5,1.0,Cable Inspection,0.05,5,626.2034934542279,2024-02-18 15:15:31.926507,2.4821432846604963,32.92516794514517,260.1608777960393,29.497100253052142,2
619,Location B,Night,167.0,1.0,Battery Check,0.0,0,744.9667893537008,2024-07-13 10:27:31.926507,1.2283253045017575,21.678473690388202,289.13823969175246,86.07026219771916,3
620,Location B,Morning,60.2,1.0,Connector Cleaning,0.02,2,97.05636842021354,2024-03-28 00:58:31.926507,1.8585622028413755,21.850847115555023,238.77420491775564,43.30775908926744,5
621,Location D,Evening,122.2,1.0,Battery Check,0.12,12,918.0600497234931,2024-05-28 09:45:31.926507,1.611804736280079,17.96341688391054,313.9912076094397,43.84544960597171,3
622,Location B,Morning,320.8,1.0,Connector Cleaning,0.08,8,16.305338999557353,2024-12-13 05:14:31.926507,2.3665339381852406,15.500460194500619,357.9174538164275,37.950806982597115,5
623,Location C,Night,103.1,1.0,Software Update,0.01,1,78.03568834762181,2024-05-10 10:52:31.926507,2.1781435498764843,16.32770057943712,386.2141013019838,96.68195635178829,4
624,Location D,Evening,208.1,1.0,Connector Cleaning,0.01,1,18.156584091795565,2024-08-23 04:53:31.926507,1.4794551004594132,37.08887498902065,312.1957383097437,48.31188438502065,4
625,Location A,Evening,264.3,1.0,Cable Inspection,0.03,3,561.490294179208,2024-10-18 04:33:31.926507,1.3636786326447192,31.38007766323135,262.6229522756487,75.0824642207491,2
626,Location A,Evening,80.4,1.0,Cable Inspection,0.04,4,824.1728977481212,2024-04-17 19:47:31.926507,1.774917087897347,25.350763857447806,364.6734346762249,34.39045047807215,2
627,Location C,Morning,123.6,1.0,Cable Inspection,0.06,6,268.57926529909145,2024-05-30 19:22:31.926507,2.1140334206723566,28.68826709270823,262.07086852594153,60.00155293741241,2
628,Location A,Evening,305.7,1.0,Software Update,0.07,7,357.27197475249017,2024-11-28 15:57:31.926507,1.4927521156014865,29.557090323695974,254.34091879168807,66.43722477890972,2
629,Location D,Afternoon,82.4,1.0,Connector Cleaning,0.04,4,535.9085711507959,2024-04-19 06:19:31.926507,1.7137519814236521,31.463657089096994,337.83363792428963,87.83778675074892,2
630,Location B,Afternoon,115.3,1.0,Connector Cleaning,0.03,3,190.5714690810503,2024-05-22 06:37:31.926507,1.463792568464625,35.704803820337276,339.2373265037577,77.33265572815712,2
631,Location C,Morning,113.4,1.0,Battery Check,0.04,4,117.48040414055296,2024-05-20 17:01:31.926507,1.9780405116752386,25.91896626475055,257.77226265095715,36.9718087034443,4
632,Location C,Night,269.5,1.0,Cable Inspection,0.05,5,676.8706123420817,2024-10-23 01:09:31.926507,1.7574352062198235,37.85266977289096,301.4610436749649,70.83886295558509,4
